,MPE,Is in 95% CI,std
0,-5.956892697839004,True,0.01485044130353201
1,35.60129215082893,True,0.03377777782719045
2,-1.1909294517821536,True,0.012023821417194132
3,25.408951757929884,True,0.019893996475505226
4,14.361908555316532,True,0.016032333677075326
5,-50.467905037472676,False,0.02300552978628788
6,-9.36114007404176,True,0.016831821900947574
7,44.51817111426298,False,0.016098511588345885
8,0.5312435067325353,True,0.01343644170485764
9,20.784991060104822,False,0.009584837463995435
10,28.83284239459951,True,0.01622986479702006
11,12.830086918470645,True,0.01860847223909977
12,-19.675836632224033,False,0.016745421422782125
13,-5.430342532159009,True,0.015456895351442271
14,2.1558739649938103,True,0.013357790056852987
15,11.191644671247001,True,0.018575444505196284
16,21.598946689030644,False,0.009761153657460265
17,-30.696294593541246,False,0.015490439067059138
18,-10.114240026929572,True,0.010350430731235467
19,-4.567345920503566,True,0.01972943067840875
20,-2.392449700015704,True,0.014866310477091577
21,3.2890056925117803,True,0.01609394192926079
22,62.118214855991916,False,0.018777238831223998
23,23.716343075303126,False,0.010365653012809735
24,5.8152027124252665,True,0.013595647410706945
25,31.8961413604637,False,0.012908762645471875
26,-4.6552304096726,True,0.010219413800799071
27,-12.976589713968629,True,0.01778181402683543
28,10.350867793562477,True,0.010485386008588069
29,-4.732286216854717,True,0.01637428624960279
30,-31.648499428590263,False,0.016626632699764315
31,-13.414412044428904,True,0.023632967627153546
32,-12.110543610593293,True,0.022389832538736446
33,47.50817639460301,False,0.013889721255870992
34,7.521877259566913,True,0.01705086598253388
35,-6.529208193923797,True,0.022605857603999812
36,33.16286914542894,True,0.031150066713525503
37,-5.361984279771901,True,0.01266427791560147
38,-8.513176586532412,True,0.018859341922795755
39,-11.437086209732282,True,0.026528528272800393
40,-30.500429848732008,False,0.024297676143172246
41,16.456015476332425,True,0.013458404113378558
42,-42.9617255208505,False,0.031166976463684326
43,-23.61493599692965,False,0.016753019462310288
44,34.38417264373823,True,0.01445313884635577
45,-31.995273626241108,False,0.015254786792820413
46,50.39326507700744,False,0.013787948806973932
47,17.537407331254947,True,0.015238569205354161
48,-41.71431199578336,False,0.018079893289553343
49,162.63647173442448,False,0.024062866386623364
50,57.71068582601575,True,0.023352174457659167
51,4.364904325987266,True,0.01970849354872684
52,-20.460499613521463,False,0.0157874189812563
53,102.80619571618335,True,0.027311433213418345
54,9.118821080564482,True,0.013194215934383122
55,-30.25881991549573,False,0.017598948037661388
56,-33.150218142990866,False,0.011022577180430291
57,12.271932375365868,True,0.015654674304375442
58,18.307216754529872,True,0.022988326883096735
59,-8.91574601789424,True,0.017118848327661817
60,2.7578811983410834,True,0.022448409248750186
61,-29.978943847110028,False,0.021560526427328856
62,11.879958764924938,True,0.012934548636478261
63,-27.102446606421875,False,0.025779088575323853
64,29.80315690959861,True,0.021019340438895737
65,-16.371661145106355,True,0.023609229867535317
66,-8.641910892108907,True,0.026049299962980537
67,-10.067440345668103,True,0.010430013542538004
68,-31.222462261310554,False,0.01607522013814633
69,16.89661587750628,True,0.01731227826196637
70,-74.3565730433643,False,0.03431947219938777
71,-7.051976878200178,True,0.03301891590590704
72,-0.6015658843208558,True,0.023895529576388422
73,-25.581882785760616,False,0.015732396566351475
74,-31.354455935433414,False,0.014832441618393633
75,51.7645342622545,False,0.01372948113470685
76,-56.494855172518875,False,0.03034953607861319
77,33.22435640290352,True,0.02499743182648618
78,12.613197719764209,True,0.015833014894624024
79,-25.489276663547056,False,0.019812914342895976
80,34.042568973898014,True,0.02434125999324499
81,-29.42690370318769,False,0.02065823297139854
82,-56.49051752305921,False,0.016277746946930564
83,-17.826537657808856,True,0.017051299876890975
84,161.43971022221933,True,0.03453038738410094
85,-0.04413503553828218,True,0.016191289375752118
86,-8.687328388990814,True,0.016948117894028725
87,-7.1459742092012055,True,0.02114768086837364
88,17.089137835936896,True,0.014037053716273003
89,2.53074715381201,True,0.0160810584704357
90,27.10011150996208,True,0.025568265214076003
91,-0.5439615290103781,True,0.014360210826304906
92,26.34404127286878,True,0.012603033689024566
93,11.854616909708497,True,0.015463609102812916
94,9.762712965388154,True,0.014597351091416712
95,35.021788611913806,False,0.012252209871003039
96,36.48590064226187,True,0.019254246941303163
97,-10.781410696002098,True,0.015219204217899834
98,10.70052811969299,True,0.017352524209583758
99,-15.257972265028144,True,0.017558983278808938
100,15.140172847384504,True,0.010109176070797456
101,-26.968942543930332,False,0.01584453939886346
102,-20.963855244310334,True,0.022977601466935497
103,36.33575829680057,False,0.011084593058377569
104,13.075800570084851,True,0.020918439647916842
105,-29.97095991623236,False,0.01517677163422599
106,-7.155849662672994,True,0.010947480178690072
107,72.50304320703854,False,0.02147068681935925
108,65.2996242616957,False,0.014214361196952607
109,8.086398290945711,True,0.016004811349322856
110,24.461077436166924,False,0.010374622839899868
111,20.13083366231423,True,0.018000251688708686
112,9.563337442267706,True,0.014688584886077043
113,62.708591437259315,False,0.011674281565564212
114,-41.67825362755736,False,0.017545263732024464
115,46.55510412814083,True,0.028245543560394472
116,-56.99532393505444,False,0.02022293396154189
117,-19.084821374171895,True,0.024215858540634818
118,-13.524865992512908,True,0.013423460667752966
119,15.821714539215053,True,0.0148478235997499
120,-2.836116128044201,True,0.016559834866673003
121,-3.9029749320384437,True,0.01964645240242378
122,-8.072459806098518,True,0.013556763809139921
123,13.17335375484707,True,0.01621466612223644
124,-9.713946885294835,True,0.018204552453993043
125,-11.53329157095847,True,0.015241992141955003
126,123.98847211427857,True,0.03590863473644149
127,-25.030607882951262,False,0.01863703145603459
128,5.8565676128791555,True,0.01304482093716601
129,17.51195063604628,True,0.026569169290151358
130,4.5398408454204215,True,0.01956063202210303
131,13.37278469417364,True,0.010766303752613096
132,60.843826490960545,False,0.0170534342524797
133,25.532423392355316,True,0.013112081677361324
134,-13.567397607532195,True,0.01755140369061394
135,16.910291101754396,True,0.01696588942212133
136,11.500392283302578,True,0.02102007147272583
137,-24.836786818733373,False,0.024985164303385335
138,58.68461933843166,False,0.01674489595924528
139,18.042531962014035,True,0.0317983965472326
140,-33.546581525585395,False,0.01676585461765815
141,-13.153541845537172,True,0.013526009266339225
142,-18.7191540164076,False,0.015786269618765048
143,-33.782545492463555,False,0.013235080986696714
144,5.160303577544304,True,0.024135720062622587
145,35.80164791713777,True,0.029065949282703632
146,50.310701371997204,False,0.013233566751492907
